ENSEMBL gene ID	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3
ENSBTAG00000008590	103.3006	20.41634	13.77774	22.49794
ENSBTAG00000008621	48.01351	55.08646	51.0165	81.40416
ENSBTAG00000008638	2.169354	1.38255	0.857395	1.421843
ENSBTAG00000008664	16.27776	12.14316	11.82611	11.37076
ENSBTAG00000008674	22.57489	28.28907	21.71959	22.35116
ENSBTAG00000008693	0.0	0.0	0.0	0.0
ENSBTAG00000008703	1.075456	3.125442	2.32474	2.674522
ENSBTAG00000008716	23.74121	74.79669	81.57583	58.41697
ENSBTAG00000008732	1.228384	3.896043	5.447337	5.486368
ENSBTAG00000008734	2.016621	1.644464	1.425887	1.329278
ENSBTAG00000008737	4.057534	39.96736	45.03272	29.41886
ENSBTAG00000008744	13.38411	70.99091	9.543488	14.17387
ENSBTAG00000008747	8.023829	4.159605	6.921628	8.521437
ENSBTAG00000008752	0.0	0.37147	0.0	0.449561
ENSBTAG00000008755	9.730955	70.98001	63.34231	46.71737
ENSBTAG00000008765	15.16823	6.844596	5.891851	9.759765
ENSBTAG00000008771	5.026785	14.44268	21.68027	14.0988
ENSBTAG00000008798	0.0	0.210365	0.0	0.145924
ENSBTAG00000008801	9.12982	3.244333	1.439581	3.612134
ENSBTAG00000008808	21.67894	17.67451	11.86737	16.33515
ENSBTAG00000008815	5.25263	5.710307	6.984218	6.079949
ENSBTAG00000008825	15.96468	18.7402	17.69514	13.70759
ENSBTAG00000008826	2.139646	2.410715	3.468023	2.421603
ENSBTAG00000008841	10.99705	2.06685	1.766188	4.345371
ENSBTAG00000008854	3.305881	1.549671	0.74744	2.482424
ENSBTAG00000008863	16.88972	24.92032	26.17044	19.75695
ENSBTAG00000008866	0.589947	1.589603	1.680976	1.763339
ENSBTAG00000008880	4.411509	3.852009	2.80023	1.870723
ENSBTAG00000008883	12.20265	22.2121	24.26101	29.95467
ENSBTAG00000008895	12.28851	14.587	15.10505	19.05659
ENSBTAG00000008896	14.01958	36.65805	33.36348	25.60345
ENSBTAG00000008906	279.3469	89.70199	108.8033	70.6803
ENSBTAG00000008921	1.569992	2.637714	1.632363	0.905811
ENSBTAG00000008925	0.514283	2.149879	2.735016	1.558953
ENSBTAG00000008926	5.27147	25.53693	19.90532	17.42075
ENSBTAG00000008940	38.29769	89.44155	82.92513	127.321
ENSBTAG00000008947	2.183602	2.721326	2.22338	2.015606
ENSBTAG00000008958	1.765683	1.6461	1.431463	1.03519
ENSBTAG00000008962	8.915749	17.04746	13.79069	17.80558
ENSBTAG00000008978	68.86855	78.11978	72.17379	93.25755
ENSBTAG00000008987	14.23528	62.98763	72.63161	64.23141
ENSBTAG00000008991	8.69199	9.20625	7.944715	10.15358
ENSBTAG00000008994	1.264831	0.336937	0.0	0.7486
ENSBTAG00000008997	8.322078	1.060338	0.524702	1.148677
ENSBTAG00000009019	4.895678	4.218558	3.121573	7.195
ENSBTAG00000009023	1.237394	7.183322	7.333466	7.750291
ENSBTAG00000009029	13.24334	7.481635	5.199223	10.39541
ENSBTAG00000009036	12.13393	7.477079	7.409044	9.399706
ENSBTAG00000009049	32.2313	10.64278	11.29456	13.18275
ENSBTAG00000009051	1.547946	0.32403	0.476624	0.424971
ENSBTAG00000009075	25.78925	32.62526	28.71931	37.02187
ENSBTAG00000009077	7.628342	6.622596	4.470345	6.338626
ENSBTAG00000009080	0.0	0.0	0.0	0.0
ENSBTAG00000009084	17.37995	11.81063	10.47673	8.663136
ENSBTAG00000009085	38.73706	118.1521	117.7197	92.43674
ENSBTAG00000009109	3.85706	24.58117	28.53009	20.90259
ENSBTAG00000009125	0.0	0.187659	0.181303	0.0
ENSBTAG00000009145	5.643132	1.880179	1.948407	3.318198
ENSBTAG00000009154	8.300756	18.83772	13.35948	10.03685
ENSBTAG00000009163	22.23392	9.531236	7.986866	10.82881
ENSBTAG00000009165	1.766964	0.710498	0.218373	0.689316
ENSBTAG00000009176	2.782573	5.254602	5.888683	3.867637
ENSBTAG00000009178	0.0	0.0	0.0	0.0
ENSBTAG00000009213	1.027795	11.56424	10.99028	13.76949
ENSBTAG00000009215	0.259425	1.23388	0.58004	1.645669
ENSBTAG00000009218	25.26582	17.06464	18.23173	17.50132
ENSBTAG00000009231	16.98801	11.56882	12.46548	11.60284
ENSBTAG00000009235	1.53841	1.26194	0.579911	0.822766
ENSBTAG00000009256	1.102397	15.63752	13.31102	9.299122
ENSBTAG00000009257	1.349232	11.27462	10.27083	9.091956
ENSBTAG00000009263	2.974137	16.52567	14.9491	9.647017
ENSBTAG00000009271	27.23996	45.43668	49.47973	54.4654
ENSBTAG00000009291	0.079325	0.0	0.0	0.181552
ENSBTAG00000009294	1.677068	1.041768	0.125281	0.457629
ENSBTAG00000009298	9.748918	6.651212	5.042266	9.475722
ENSBTAG00000009299	8.604364	37.29768	37.04472	31.14219
ENSBTAG00000009306	0.238514	0.0	0.154913	0.280556
ENSBTAG00000009307	46.29102	47.57939	39.09077	41.13417
ENSBTAG00000009310	13.0526	19.85517	14.50905	14.86989
ENSBTAG00000009314	0.208085	0.052731	0.0	0.070717
ENSBTAG00000009374	5.844004	3.074208	3.017843	2.84183
ENSBTAG00000009381	0.811194	1.609272	2.184312	1.191104
ENSBTAG00000009394	3.741822	2.363337	0.400883	1.604804
ENSBTAG00000009415	3.907931	3.959453	3.067423	3.558348
ENSBTAG00000009416	1.510178	2.172816	1.467911	1.413107
ENSBTAG00000009419	0.0	0.0	0.0	0.0
ENSBTAG00000009423	0.0	0.122761	0.0	0.0
ENSBTAG00000009428	0.703462	2.318025	4.275888	3.334986
ENSBTAG00000009433	0.898597	0.491925	0.0	0.329612
ENSBTAG00000009434	163.9816	30.40357	33.27657	53.71463
ENSBTAG00000009436	3.808206	2.619552	2.637856	2.442344
ENSBTAG00000009438	1.549234	4.635352	3.739871	5.230016
ENSBTAG00000009471	0.022102	0.829139	0.716011	0.800692
ENSBTAG00000009478	0.466795	0.797241	0.922655	1.045597
ENSBTAG00000009479	57.33402	38.04714	38.45809	41.49905
ENSBTAG00000009500	5.137362	3.774108	5.051426	4.527463
ENSBTAG00000009502	7.344688	22.56666	22.13933	28.24245
ENSBTAG00000009506	18.64055	11.05419	8.285209	13.98564
ENSBTAG00000009507	2.156354	1.603884	2.073918	0.654079
ENSBTAG00000009509	61.27648	26.5247	29.43605	26.377
ENSBTAG00000009514	19.96123	22.22233	20.96249	16.16847
ENSBTAG00000009516	11.77381	18.72175	16.96205	17.88147
ENSBTAG00000009517	107.7812	100.9886	120.2833	90.80595
ENSBTAG00000009519	3.43413	9.56009	12.02984	8.143306
ENSBTAG00000009526	23.84893	74.55012	80.37233	57.35921
ENSBTAG00000009562	13.05111	5.468403	4.397361	7.730357
ENSBTAG00000009580	70.61589	29.47399	26.34984	46.873
ENSBTAG00000009581	0.691218	0.397265	0.0	0.0
ENSBTAG00000009603	120.319	65.39562	87.24565	77.46828
ENSBTAG00000009607	1.308894	0.510466	0.246833	0.254425
ENSBTAG00000009615	4.43931	6.117435	4.556055	5.01257
ENSBTAG00000009617	76.46634	72.70782	60.48163	76.01647
ENSBTAG00000009620	2.410536	1.643964	0.822421	1.117877
ENSBTAG00000009624	6.795257	1.869248	1.118429	3.690511
ENSBTAG00000009636	36.92014	32.85383	30.51747	33.80007
ENSBTAG00000009638	7.400064	5.307244	4.010134	5.21059
ENSBTAG00000009641	3.905713	2.442339	1.885541	1.367488
ENSBTAG00000009643	1.92656	8.496953	8.197734	7.785816
ENSBTAG00000009661	15.60846	7.051418	6.24448	9.642235
ENSBTAG00000009676	26.49166	6.920388	5.742944	9.269197
ENSBTAG00000009680	16.1059	41.70571	32.53662	25.29105
ENSBTAG00000009681	2.150533	10.24319	10.84871	7.438539
ENSBTAG00000009682	1.099353	4.539229	3.76041	3.511662
ENSBTAG00000009689	27.24659	30.85071	25.53898	24.893
ENSBTAG00000009704	4.59319	4.501588	2.86744	6.622822
ENSBTAG00000009714	10.45761	2.896947	2.000985	2.727398
ENSBTAG00000009732	5.356739	14.24774	13.04033	10.72502
ENSBTAG00000009737	4.391025	1.289746	2.064584	2.026856
ENSBTAG00000009738	31.91849	12.20916	7.530303	12.10563
ENSBTAG00000009743	26.45321	35.82456	33.47878	33.37965
ENSBTAG00000009750	0.440328	0.220616	0.638887	0.0
ENSBTAG00000009755	2.031378	4.347561	3.533702	5.238805
ENSBTAG00000009806	7.723335	6.642398	5.827912	6.391391
ENSBTAG00000009811	7.719182	1.568461	0.70928	1.439595
ENSBTAG00000009819	0.281225	0.202547	0.0	0.089086
ENSBTAG00000009823	10.82957	18.16972	20.92315	14.66697
ENSBTAG00000009836	23.00416	12.03972	11.09761	17.03323
ENSBTAG00000009856	37.57991	12.18961	6.416688	13.19533
ENSBTAG00000009872	20.49726	6.789641	6.542621	11.11818
ENSBTAG00000009874	6.818362	4.006643	2.495729	6.642027
ENSBTAG00000009881	7.914645	3.469885	2.355062	3.835139
ENSBTAG00000009886	10.62223	13.68179	11.37056	10.92538
ENSBTAG00000009887	83.53867	109.7038	97.9896	124.0651
ENSBTAG00000009888	2.921876	11.90741	13.58903	10.21517
ENSBTAG00000009897	0.704796	3.5493	4.192009	2.894908
ENSBTAG00000009916	36.25001	40.9882	2.926561	38.41759
ENSBTAG00000009918	2.746584	4.397474	3.317246	6.19466
ENSBTAG00000009923	59.83139	124.6491	112.7874	120.0742
ENSBTAG00000009933	2.736121	2.84785	3.451773	1.23691
ENSBTAG00000009948	2.612059	1.045776	1.101414	2.12933
ENSBTAG00000009963	9.378711	6.562593	4.242794	5.994526
ENSBTAG00000009972	12.61506	3.015406	2.906489	3.609619
ENSBTAG00000009982	247.4474	74.4361	56.79881	110.6008
ENSBTAG00000010006	12.59601	18.80884	21.90169	17.24569
ENSBTAG00000010009	18.38759	44.0742	51.26642	39.0745
ENSBTAG00000010027	3.294635	1.903757	1.652564	2.340857
ENSBTAG00000010036	11.26688	6.402286	5.36075	5.84022
ENSBTAG00000010083	44.24181	41.5736	43.44634	32.47855
ENSBTAG00000010126	13.28753	5.013606	4.376509	8.643319
ENSBTAG00000010130	13.65186	5.118337	3.721835	7.446207
ENSBTAG00000010136	16.7709	27.66117	28.81158	25.04254
ENSBTAG00000010192	6.059171	14.31418	8.544119	8.69453
ENSBTAG00000010195	1.055547	0.226753	0.372158	0.257969
ENSBTAG00000010208	5.445869	5.241065	4.649256	7.693361
ENSBTAG00000010215	0.0	0.0	0.0	0.0
ENSBTAG00000010219	12.68226	8.401868	5.844232	13.37213
ENSBTAG00000010227	5.378467	14.28329	14.6938	10.79153
ENSBTAG00000010234	9.682922	2.174675	1.887408	4.33646
ENSBTAG00000010235	4.357842	2.36853	2.388406	2.32495
ENSBTAG00000010236	0.471099	0.511059	0.251896	0.416313
ENSBTAG00000010242	128.7349	85.56283	81.36839	100.4874
ENSBTAG00000010246	3.286169	1.312289	1.594961	2.233289
ENSBTAG00000010275	1.367323	2.132298	2.592202	1.209855
ENSBTAG00000010276	0.227517	0.0	0.047771	0.0
ENSBTAG00000010279	13.48684	12.35505	9.888011	9.877249
ENSBTAG00000010286	5.951507	15.70547	20.12695	14.61936
ENSBTAG00000010324	16.22117	10.2894	10.19541	14.83369
ENSBTAG00000010334	2.76796	1.112128	0.784618	1.123912
ENSBTAG00000010337	7.492478	12.49617	19.9652	14.68088
ENSBTAG00000010338	3.501109	4.436304	4.380922	4.73459
ENSBTAG00000010347	30.44704	25.52484	23.58763	27.33476
ENSBTAG00000010353	0.540616	0.291169	0.472775	1.056068
ENSBTAG00000010360	53.26886	20.76363	16.0451	27.81586
ENSBTAG00000010366	0.0	0.0	0.0	0.0
ENSBTAG00000010376	28.98629	35.997	31.75376	31.3828
ENSBTAG00000010378	53.45872	43.99965	43.55923	56.85654
ENSBTAG00000010381	10.44056	19.79608	17.54431	15.80613
ENSBTAG00000010403	4.706398	1.726396	1.964545	4.338089
ENSBTAG00000010413	7.256275	14.40136	15.84596	17.96792
ENSBTAG00000010423	1.972024	2.739495	3.813602	4.0998
ENSBTAG00000010439	34.54578	16.41202	8.979966	17.15205
ENSBTAG00000010464	0.333135	0.23359	0.265864	0.275095
ENSBTAG00000010487	6.005513	7.241357	7.278078	6.974372
ENSBTAG00000010503	11.78514	32.04256	28.54092	21.29088
ENSBTAG00000010509	19.02079	6.06427	3.130634	5.48135
ENSBTAG00000010510	5.632887	15.47561	10.80761	10.68219
ENSBTAG00000010513	27.13479	5.88477	4.944128	6.847063
ENSBTAG00000010517	0.0	0.100806	0.0	0.039358
ENSBTAG00000010518	0.116677	1.014807	0.27481	0.459226
ENSBTAG00000010519	14.17893	7.813676	5.58153	8.780525
ENSBTAG00000010526	27.73255	36.47081	37.3492	36.50814
ENSBTAG00000010534	47.42595	23.93878	20.18042	34.2303
ENSBTAG00000010545	60.79472	39.22458	38.17344	47.26954
ENSBTAG00000010582	9.676108	6.612042	5.563228	8.799831
ENSBTAG00000010593	4.828893	19.41909	19.4276	16.6822
ENSBTAG00000010595	4.424868	10.44361	7.394883	7.671417
ENSBTAG00000010599	2.17613	1.196496	2.723024	0.0
ENSBTAG00000010604	4.364244	7.682708	7.550775	7.451819
ENSBTAG00000010613	6.22534	2.326478	1.397497	2.043605
ENSBTAG00000010616	12.41769	7.386849	4.940899	6.995599
ENSBTAG00000010617	28.14846	12.71507	7.745203	12.78206
ENSBTAG00000010622	29.13541	17.22429	11.37689	21.52443
ENSBTAG00000010623	1.228395	0.972927	0.989355	2.28331
ENSBTAG00000010624	93.41976	52.17963	30.61713	48.28352
ENSBTAG00000010626	120.2943	43.94885	43.52475	69.77209
ENSBTAG00000010635	123.9842	101.6821	113.1187	129.541
ENSBTAG00000010637	3.453598	2.805194	2.363566	4.453182
ENSBTAG00000010655	0.0	0.0	0.0	0.0
ENSBTAG00000010664	2.020782	4.297524	4.548838	4.909385
ENSBTAG00000010668	51.03676	16.77985	8.385449	16.90868
ENSBTAG00000010681	11.9831	4.943851	6.415313	9.133605
ENSBTAG00000010691	11.09573	10.76542	10.27723	11.22644
ENSBTAG00000010696	13.14817	4.439102	4.069453	7.32012
ENSBTAG00000010715	14.32838	10.3623	10.30709	14.78855
ENSBTAG00000010726	0.993481	1.391864	1.379539	0.981597
ENSBTAG00000010727	10.52641	5.565145	3.046474	5.053837
ENSBTAG00000010729	12.49264	3.68619	3.356443	5.340318
ENSBTAG00000010734	13.90516	9.214293	8.704991	11.93479
ENSBTAG00000010735	62.03346	40.96715	41.0088	67.52119
ENSBTAG00000010760	3.864524	14.06245	16.06235	13.21335
ENSBTAG00000010766	0.530669	1.509833	0.682142	1.401007
ENSBTAG00000010774	0.660569	1.765176	1.868292	1.021943
ENSBTAG00000010799	150.2164	121.1415	134.2833	170.0968
ENSBTAG00000010809	45.2914	13.62097	9.591258	19.44409
ENSBTAG00000010810	40.32248	19.34005	14.01163	26.29466
ENSBTAG00000010813	0.956353	1.232698	1.378539	1.201262
ENSBTAG00000010832	22.64416	13.40015	15.57777	22.02221
ENSBTAG00000010871	13.58591	17.64937	9.790526	10.35204
ENSBTAG00000010890	12.48015	8.844462	5.57937	9.316736
ENSBTAG00000010906	18.95111	54.13982	52.05459	48.38212
ENSBTAG00000010907	29.25427	6.7903	7.082771	11.3128
ENSBTAG00000010935	3.521605	6.533651	4.098191	4.514828
ENSBTAG00000010937	9.724631	6.859648	8.290313	8.455468
ENSBTAG00000010939	0.0	0.720385	0.0	1.026915
ENSBTAG00000010944	11.50316	24.02312	29.06297	18.68494
ENSBTAG00000010949	3.025221	2.693782	1.693844	4.328314
ENSBTAG00000010951	2.258893	4.610455	3.579613	4.563393
ENSBTAG00000010952	1.067495	0.149472	0.10019	0.0
ENSBTAG00000010954	2.936345	3.73381	4.234339	4.075608
ENSBTAG00000010959	90.35729	70.50163	96.27077	66.84172
ENSBTAG00000010961	1.154108	10.10505	14.12096	5.84379
ENSBTAG00000010968	20.88246	11.2905	8.69429	12.60575
ENSBTAG00000010981	18.09317	5.31324	4.525566	7.162996
ENSBTAG00000010999	1.889778	1.033124	1.215564	1.281868
ENSBTAG00000011003	0.212592	0.0	0.180095	0.146829
ENSBTAG00000011011	2.105961	3.910956	3.984846	5.473298
ENSBTAG00000011024	48.56813	55.51738	54.00873	55.8567
ENSBTAG00000011025	16.07861	45.93902	44.14155	49.63021
ENSBTAG00000011042	17.48983	7.765244	7.937721	14.45827
ENSBTAG00000011044	4.610332	1.420236	1.622971	1.12498
ENSBTAG00000011064	21.8695	5.463469	3.338391	6.628268
ENSBTAG00000011067	2.285978	1.465592	0.759593	1.236727
ENSBTAG00000011079	6.103328	4.50398	4.31474	7.298472
ENSBTAG00000011095	3.791176	13.84108	14.42316	10.5469
ENSBTAG00000011096	8.346251	19.75055	24.39313	19.19909
ENSBTAG00000011102	1.748021	2.314687	1.762513	2.383633
ENSBTAG00000011110	0.354575	0.607975	0.738184	0.527608
ENSBTAG00000011120	0.125294	0.0	0.0	0.0
ENSBTAG00000011134	33.00997	9.19575	9.640789	10.19066
ENSBTAG00000011135	11.78432	3.375665	5.439532	5.994481
ENSBTAG00000011172	21.91661	31.02334	28.6997	27.84426
ENSBTAG00000011176	4.299003	11.71275	12.27616	7.999225
ENSBTAG00000011178	1.268301	2.227682	2.799667	2.284999
ENSBTAG00000011187	4.603486	17.70904	13.61184	14.57219
ENSBTAG00000011190	11.44007	6.385159	4.227621	11.11847
ENSBTAG00000011212	20.43614	0.608305	3.603714	0.0
ENSBTAG00000011214	62.58198	18.29871	15.88764	20.89827
ENSBTAG00000011215	17.9168	7.052026	2.582448	7.324636
ENSBTAG00000011217	25.35346	15.39517	11.4983	15.87846
ENSBTAG00000011224	33.97798	79.74983	70.47547	63.13244
ENSBTAG00000011226	9.196654	2.555866	2.10872	3.78555
ENSBTAG00000011228	23.22179	6.071623	5.746147	10.30324
ENSBTAG00000011241	0.838124	0.192178	0.318121	0.225818
ENSBTAG00000011242	4.156197	1.09597	0.885173	0.958428
ENSBTAG00000011243	7.414788	6.878578	5.102616	5.634227
ENSBTAG00000011245	1.589075	6.016141	5.179704	3.710231
ENSBTAG00000011263	32.52055	21.80001	13.83152	16.80581
ENSBTAG00000011284	26.75461	18.70532	16.44453	20.11371
ENSBTAG00000011285	9.414192	31.13415	29.8022	22.41773
ENSBTAG00000011317	17.79296	9.328585	7.565033	10.99328
ENSBTAG00000011322	10.65203	29.21347	32.26934	38.28068
ENSBTAG00000011340	2.246698	8.958065	9.087489	5.01658
ENSBTAG00000011343	1.018919	0.467161	0.456399	0.880002
ENSBTAG00000011351	63.31058	21.50161	23.77285	40.16931
ENSBTAG00000011381	1.048757	0.605809	0.245406	0.95088
ENSBTAG00000011389	4.063367	2.301883	2.167762	2.79195
ENSBTAG00000011399	1.355073	4.025912	4.591063	4.142593
ENSBTAG00000011406	42.39156	13.23752	10.41266	14.77509
ENSBTAG00000011409	0.074303	0.377581	0.0	0.0
ENSBTAG00000011413	7.998312	3.685083	3.435189	4.678368
ENSBTAG00000011414	11.50496	7.076921	6.582316	7.189238
ENSBTAG00000011420	2.673458	0.98936	0.569341	0.606791
ENSBTAG00000011421	2.488191	0.679852	0.379059	0.138912
ENSBTAG00000011424	11.18381	6.99316	4.076212	7.158559
ENSBTAG00000011429	23.56367	13.83444	10.96654	16.45716
ENSBTAG00000011431	41.9641	26.12149	21.58501	34.30382
ENSBTAG00000011433	27.31366	15.93499	8.82762	17.86564
ENSBTAG00000011439	0.028093	0.0	0.0	0.0
ENSBTAG00000011447	19.14406	4.048778	5.322993	11.63806
ENSBTAG00000011451	143.0567	308.7323	308.3793	282.1532
ENSBTAG00000011454	1.198279	0.594444	0.367108	0.809194
ENSBTAG00000011456	54.33696	42.75795	21.71774	31.92497
ENSBTAG00000011459	0.0	0.0	0.0	0.0
ENSBTAG00000011466	13.25237	6.521789	5.227966	6.14516
ENSBTAG00000011471	20.62837	4.331377	1.7018	2.876509
ENSBTAG00000011481	0.0	0.0	0.0	0.084078
ENSBTAG00000011484	26.60088	23.14143	19.45293	28.25127
ENSBTAG00000011495	4.272579	3.404963	2.566785	4.187376
ENSBTAG00000011507	15.93243	16.40289	11.27081	9.765059
ENSBTAG00000011509	2.806077	4.44724	3.649598	4.034632
ENSBTAG00000011516	7.646918	43.22587	47.93686	38.50673
ENSBTAG00000011517	41.65384	12.13512	12.028	24.17321
ENSBTAG00000011525	0.154305	0.064311	0.13966	0.172351
ENSBTAG00000011527	38.47624	7.946276	6.26053	7.669009
ENSBTAG00000011530	47.62881	18.5365	9.529745	19.62995
ENSBTAG00000011532	8.223601	7.540823	7.327326	13.56659
ENSBTAG00000011533	2.472379	0.524333	0.054819	0.915621
ENSBTAG00000011539	19.49696	10.77688	7.42496	11.4736
ENSBTAG00000011549	0.18058	0.253916	0.338633	0.19417
ENSBTAG00000011556	15.50189	5.252655	6.030763	8.21102
ENSBTAG00000011559	245.8268	111.3629	131.5498	155.7458
ENSBTAG00000011588	9.962731	3.712416	1.513274	3.825449
ENSBTAG00000011591	6.067574	22.33507	23.56095	13.87049
ENSBTAG00000011608	61.41425	46.56894	41.55757	53.42742
ENSBTAG00000011623	10.54992	15.32688	16.22038	11.97607
ENSBTAG00000011625	28.01121	9.669663	7.001628	8.374119
ENSBTAG00000011635	0.0	0.231552	0.216374	0.0
ENSBTAG00000011638	0.0	0.0	0.466262	0.0
ENSBTAG00000011639	22.57668	6.198983	7.149756	12.44986
ENSBTAG00000011645	18.01444	11.18947	11.33447	11.74104
ENSBTAG00000011648	2.228056	3.209949	3.192096	2.325718
ENSBTAG00000011658	12.69105	7.278993	6.209147	7.227707
ENSBTAG00000011680	0.0	0.0	0.0	0.0
ENSBTAG00000011683	18.68453	14.02506	12.33335	16.68304
ENSBTAG00000011715	4.594672	2.109726	0.754007	1.348106
ENSBTAG00000011717	17.28507	6.337379	5.004478	10.79909
ENSBTAG00000011726	11.36925	4.998738	3.12722	5.618208
ENSBTAG00000011731	0.0	0.0	0.0788	0.235658
ENSBTAG00000011732	27.65906	15.89945	14.8486	18.99957
ENSBTAG00000011763	9.645267	10.21101	9.342397	9.389879
ENSBTAG00000011767	9.767407	14.34515	17.26886	15.1788
ENSBTAG00000011796	8.286141	11.53725	16.64697	16.57369
ENSBTAG00000011814	0.0	0.0	0.0	0.0
ENSBTAG00000011815	19.68918	5.233683	2.635444	7.742732
ENSBTAG00000011822	0.058089	0.0	0.0	0.0
ENSBTAG00000011834	7.555233	23.71722	22.36321	24.21919
ENSBTAG00000011849	2.89872	9.157326	7.228467	8.268654
ENSBTAG00000011881	0.153363	0.0	0.0	0.0
ENSBTAG00000011889	1.13806	0.126657	0.0	0.712294
ENSBTAG00000011902	28.82136	7.988618	7.644572	13.86281
ENSBTAG00000011912	1.693095	16.43559	14.65943	17.62948
ENSBTAG00000011924	0.333285	0.179979	0.128734	0.452081
ENSBTAG00000011930	4.187556	1.890581	1.121781	3.066079
ENSBTAG00000011937	17.72245	9.281306	10.32222	13.72394
ENSBTAG00000011950	7.306649	4.196988	4.439058	5.109349
ENSBTAG00000011951	15.44239	7.349257	6.685562	11.20387
ENSBTAG00000011962	0.040909	0.0	0.0	0.0
ENSBTAG00000011963	147.6156	52.37599	94.98762	121.8312
ENSBTAG00000012002	59.69414	17.67211	14.82261	33.88579
ENSBTAG00000012019	5.824051	3.385463	4.526375	7.829751
ENSBTAG00000012031	3.424273	1.612855	0.69924	1.607906
ENSBTAG00000012040	22.65582	10.57402	8.627506	16.68185
ENSBTAG00000012041	30.70708	13.70818	9.349653	17.21743
ENSBTAG00000012048	9.387169	1.786719	2.197769	3.989541
ENSBTAG00000012061	0.223908	0.0	0.0	0.192034
ENSBTAG00000012062	187.989	104.6226	91.92751	132.9095
ENSBTAG00000012073	3.75473	2.370432	3.223961	3.125897
ENSBTAG00000012078	0.0	0.0	0.0	0.0
ENSBTAG00000012086	6.089542	10.12625	9.762216	8.329513
ENSBTAG00000012095	2.693807	4.035043	2.64975	2.668846
ENSBTAG00000012096	1.673692	0.351697	6.080472	3.54302
ENSBTAG00000012117	59.22481	62.01606	54.93237	74.79344
ENSBTAG00000012121	8.46734	2.156404	1.459282	2.594838
ENSBTAG00000012126	1.273117	0.470931	0.206891	0.399731
ENSBTAG00000012156	3.898894	3.61577	1.973765	3.294237
ENSBTAG00000012176	6.624335	4.268892	4.588587	5.947734
ENSBTAG00000012177	79.24873	35.15159	34.99565	30.88594
ENSBTAG00000012184	0.0	0.0	0.0	0.0
ENSBTAG00000012219	1.782338	0.759036	0.657116	1.354926
ENSBTAG00000012223	1.842696	0.0	0.0	0.42152
ENSBTAG00000012232	117.2022	44.99736	47.30324	73.3724
ENSBTAG00000012235	8.009	2.787057	1.794807	4.465641
ENSBTAG00000012237	6.055756	7.586983	7.326925	10.2427
ENSBTAG00000012241	11.7983	3.312149	3.674588	4.995146
ENSBTAG00000012266	2.463013	1.740951	1.641294	2.741373
ENSBTAG00000012267	11.483	25.5963	21.95839	17.00994
ENSBTAG00000012273	14.7919	10.66437	10.16491	13.86761
ENSBTAG00000012275	0.318292	0.231019	0.081437	0.210359
ENSBTAG00000012277	18.21277	17.76369	13.94103	23.21528
ENSBTAG00000012284	5.111396	3.152074	2.028189	3.396161
ENSBTAG00000012288	13.09532	7.713842	5.846497	11.88222
ENSBTAG00000012289	7.564334	3.554246	3.207705	6.641174
ENSBTAG00000012291	2.331319	0.818014	1.029962	1.792492
ENSBTAG00000012322	1.587933	0.370391	0.755244	0.815225
ENSBTAG00000012334	0.0	0.0	0.0	0.0
ENSBTAG00000012335	0.729831	0.020893	0.0	0.0
ENSBTAG00000012351	0.614266	0.211457	0.26036	0.458138
ENSBTAG00000012357	0.087991	1.43861	2.65195	2.695135
ENSBTAG00000012365	85.39949	85.65143	76.65255	74.29312
ENSBTAG00000012372	5.176388	2.793335	2.779619	1.311496
ENSBTAG00000012398	0.0	0.0	0.0	0.0
ENSBTAG00000012419	0.0	0.351211	0.0	0.0
ENSBTAG00000012423	0.791691	1.964437	1.892226	1.721732
ENSBTAG00000012436	0.881829	0.0	0.0	0.0
ENSBTAG00000012470	55.89194	35.35926	33.30114	31.65731
ENSBTAG00000012471	30.88932	25.89384	26.30288	20.8275
ENSBTAG00000012480	15.16087	11.33708	5.990003	12.76944
ENSBTAG00000012498	0.0	0.0	0.0	0.0
ENSBTAG00000012499	1.553987	2.653036	2.72787	2.271886
ENSBTAG00000012501	38.19754	64.32791	57.81309	66.60607
ENSBTAG00000012504	22.70885	5.331133	4.847584	9.669641
ENSBTAG00000012507	0.165199	0.120014	0.103509	0.0
ENSBTAG00000012554	0.3765	2.149652	2.163239	1.3241
ENSBTAG00000012557	4.121912	6.350938	7.865148	5.230007
ENSBTAG00000012560	0.84064	0.0	0.0	0.397465
ENSBTAG00000012577	2.783773	2.856255	1.311879	4.222016
ENSBTAG00000012595	14.40016	38.51592	47.55991	21.93684
ENSBTAG00000012596	4.589112	2.478788	1.4069	2.2024
ENSBTAG00000012600	3.334949	2.684524	1.972145	2.995259
ENSBTAG00000012607	12.25718	3.473655	2.7494	3.802744
ENSBTAG00000012621	4.849482	1.665245	1.67224	3.800114
ENSBTAG00000012632	58.49294	15.06378	10.19015	19.06445
ENSBTAG00000012634	53.70908	0.0	9.054388	27.82955
ENSBTAG00000012642	3.697474	1.751917	1.617277	2.428382
ENSBTAG00000012658	6.528793	15.4767	15.04285	11.60188
ENSBTAG00000012671	4.655313	2.280318	2.561752	3.38044
ENSBTAG00000012672	27.38252	13.61544	9.53889	19.40937
ENSBTAG00000012673	16.65001	5.071862	3.666939	6.383196
ENSBTAG00000012698	13.5603	13.17468	8.284422	11.01348
ENSBTAG00000012708	12.31771	29.44049	28.34137	25.72186
